time, ECG, accX, accY, accZ, gyroX, gyroY, gyroZ, temp
2580,2153,2.851494,9.289502,-2.755726,-0.084735,-0.538787,0,21.532942
2590,2117,2.710236,9.270349,-2.545036,-0.053559,-0.553176,-0.014123,21.530001
2600,2129,2.568978,9.270349,-2.540248,0.031443,-0.590747,-0.034107,21.541765
2610,2099,2.394202,9.23683,-2.442086,0.110315,-0.628851,-0.054625,21.538824
2620,1993,2.202666,9.229648,-2.224213,0.157479,-0.670686,-0.075409,21.538824
2630,1642,2.111686,9.358934,-2.047042,0.174266,-0.701063,-0.095127,21.535883
2640,2784,2.099715,9.555259,-2.051831,0.170536,-0.710655,-0.095394,21.530001
2650,4095,2.221819,9.77792,-2.202666,0.148153,-0.694401,-0.073011,21.530001
2660,4095,2.394202,10.04607,-2.260126,0.10472,-0.666423,-0.044499,21.550589
2670,1783,2.592921,10.168175,-2.427721,0.054625,-0.657896,-0.010392,21.562353
2680,1617,2.717419,10.13705,-2.449268,-0.001865,-0.691204,0.027179,21.532942
2690,2058,2.707842,9.988609,-2.408567,-0.043966,-0.753556,0.051694,21.541765
2700,2090,2.56419,9.78989,-2.427721,-0.062086,-0.828432,0.055424,21.550589
2710,2122,2.32477,9.56723,-2.418144,-0.075142,-0.906505,0.040769,21.556471
2720,2128,2.037466,9.399636,-2.430115,-0.081804,-0.972322,0.016787,21.559412
2730,1978,1.735796,9.306262,-2.391808,-0.079139,-1.016821,-0.002132,21.547647
2740,1828,1.45328,9.138668,-2.39899,-0.073277,-1.032542,-0.021051,21.547647
2750,1935,1.16837,8.904037,-2.437297,-0.077008,-1.00856,-0.03917,21.568235
2760,2064,1.060631,8.762778,-2.341529,-0.094061,-0.957666,-0.053026,21.547647
2770,2096,1.089362,8.693346,-2.269703,-0.113247,-0.907305,-0.058089,21.556471
2780,1949,1.189918,8.659827,-2.209848,-0.136429,-0.850015,-0.05649,21.568235
2790,1947,1.271321,8.633492,-2.066196,-0.15215,-0.798322,-0.049828,21.565294
2800,1873,1.429338,8.702923,-1.900996,-0.158012,-0.784732,-0.041302,21.568235
2810,1927,1.541866,8.832211,-1.747767,-0.16494,-0.806049,-0.029577,21.574118
2820,1747,1.613692,8.870518,-1.889025,-0.18226,-0.819372,-0.021051,21.565294
2830,1604,1.608904,8.911219,-1.812411,-0.221963,-0.825767,-0.018119,21.571177
2840,1430,1.649605,8.968679,-1.647211,-0.251008,-0.84815,-0.011458,21.574118
2850,1249,1.671153,9.081207,-1.553837,-0.263531,-0.908637,-0.01359,21.582941
2860,1281,1.637634,9.16261,-1.611298,-0.264331,-0.969124,-0.021583,21.559412
2870,1499,1.570596,9.246407,-1.54426,-0.260334,-1.008294,-0.027712,21.577059
2880,1728,1.532289,9.320627,-1.347936,-0.248077,-1.05306,-0.028245,21.577059
2890,1777,1.383849,9.442732,-1.321599,-0.22143,-1.125271,-0.035706,21.559412
2900,2029,1.21386,9.519346,-1.264138,-0.202511,-1.186557,-0.029311,21.571177
2910,2229,1.04866,9.583989,-1.228225,-0.188122,-1.225994,-0.022116,21.574118
2920,2207,0.92895,9.64145,-1.223437,-0.177464,-1.254239,-0.015988,21.562353
2930,2143,0.876278,9.710882,-1.249773,-0.179329,-1.269694,-0.004796,21.582941
2940,2131,0.840365,9.744401,-1.158794,-0.197715,-1.286747,0.007194,21.582941
2950,2115,0.718261,9.82341,-1.156399,-0.227825,-1.305666,0.028778,21.568235
2960,2122,0.852336,9.837775,-0.924162,-0.240083,-1.325384,0.041035,21.585882
2970,2111,0.88346,9.873688,-1.041478,-0.248343,-1.358959,0.037571,21.585882
2980,2130,0.948104,9.809045,-1.223437,-0.263798,-1.376545,0.045832,21.585882
2990,2288,0.952892,9.749189,-1.474828,-0.275256,-1.388536,0.061553,21.58
3000,2352,1.223437,9.725247,-1.460463,-0.272058,-1.416515,0.071412,21.565294
3010,2427,1.283292,9.648633,-1.412579,-0.271792,-1.495654,0.06928,21.582941
3020,2524,1.276109,9.478644,-1.489193,-0.284049,-1.580389,0.075409,21.582941
3030,2659,1.13964,9.385271,-1.58975,-0.290178,-1.660328,0.083403,21.574118
3040,2675,0.986411,9.368511,-1.637634,-0.288312,-1.734138,0.102855,21.588823
3050,2628,0.861913,9.43076,-1.66397,-0.294175,-1.801286,0.121773,21.597647
3060,2624,0.667982,9.516952,-1.683124,-0.310962,-1.839923,0.136429,21.588823
3070,2738,0.447716,9.622296,-1.723825,-0.320288,-1.848717,0.151617,21.600588
3080,2763,0.332794,9.674969,-1.690306,-0.307231,-1.849516,0.159611,21.597647
3090,2521,0.146046,9.73243,-1.771709,-0.298971,-1.841256,0.168138,21.582941
3100,2437,-0.095768,9.725247,-1.833959,-0.293109,-1.803152,0.180395,21.585882
3110,2273,-0.244209,9.682152,-1.812411,-0.278187,-1.725878,0.206242,21.585882
3120,2251,-0.258574,9.651027,-1.960851,-0.264597,-1.643008,0.231822,21.594706
3130,2272,-0.208296,9.816227,-2.173935,-0.247544,-1.554276,0.268061,21.594706
3140,2358,-0.02873,9.598354,-2.11408,-0.223029,-1.469274,0.328815,21.585882
3150,2455,0.057461,9.560047,-2.20506,-0.220364,-1.436233,0.323752,21.588823
3160,2390,0.162806,9.617508,-2.15957,-0.211838,-1.402658,0.33974,21.585882
3170,2205,0.280122,9.572019,-2.157176,-0.206508,-1.361623,0.353862,21.585882
3180,2000,0.481235,9.512163,-2.104503,-0.207308,-1.344303,0.358925,21.591764
3190,1831,0.699107,9.490616,-2.025495,-0.203844,-1.350698,0.368251,21.577059
3200,1779,0.840365,9.514558,-2.121263,-0.199847,-1.375479,0.369317,21.585882
3210,1851,0.869095,9.545682,-2.171541,-0.201712,-1.393865,0.380508,21.597647
3220,1919,0.847547,9.586384,-2.267309,-0.205709,-1.416248,0.372515,21.597647
3230,1905,0.802058,9.595961,-2.293645,-0.211838,-1.425041,0.366386,21.591764
3240,1841,0.694318,9.526528,-2.358289,-0.207841,-1.433302,0.361323,21.591764
3250,1727,0.629675,9.397242,-2.336741,-0.201179,-1.451421,0.35173,21.612352
3260,1815,0.500388,9.255983,-2.379837,-0.201179,-1.47487,0.349332,21.585882
3270,1782,0.414197,9.138668,-2.463634,-0.215302,-1.471139,0.342404,21.594706
3280,1467,0.260968,9.153033,-2.406173,-0.219032,-1.443161,0.347734,21.591764
3290,2817,0.11971,9.234436,-2.442086,-0.216101,-1.420778,0.322953,21.603529
3300,4095,-0.009577,9.351752,-2.475605,-0.208907,-1.372015,0.304833,21.615294
3310,4095,-0.023942,9.40203,-2.542642,-0.193452,-1.314459,0.284848,21.603529
3320,1998,-0.098162,9.478644,-2.470816,-0.169737,-1.262499,0.255005,21.60647
3330,1906,-0.102951,9.49301,-2.487576,-0.142025,-1.228126,0.243014,21.60647
3340,2323,-0.067038,9.5385,-2.339135,-0.133764,-1.107951,0.326949,21.615294
3350,2160,0.007183,8.971074,-2.37026,-0.103121,-1.139927,0.3051,21.612352
3360,2193,-0.21069,8.990228,-2.406173,-0.121507,-1.171902,0.249142,21.600588
3370,2229,-0.35913,9.018958,-2.566584,-0.12657,-1.113547,0.238217,21.597647
3380,2235,-0.407014,9.148245,-2.549825,-0.122839,-1.046665,0.227559,21.585882
3390,2067,-0.433351,9.320627,-2.652776,-0.097259,-1.00856,0.211571,21.58
3400,2161,-0.385466,9.366117,-2.626439,-0.069014,-0.978717,0.206775,21.585882
3410,2234,-0.363919,9.172187,-2.659958,-0.057556,-0.968325,0.215835,21.60647
3420,2221,-0.430956,8.870518,-2.765303,-0.072744,-0.965127,0.234753,21.615294
3430,2261,-0.555455,8.671799,-2.954445,-0.092196,-0.949672,0.259801,21.603529
3440,2267,-0.711078,8.645462,-3.031059,-0.101256,-0.92276,0.288312,21.621176
3450,2266,-0.802058,8.779537,-3.081338,-0.102322,-0.889185,0.311495,21.60647
3460,2255,-0.897826,8.975863,-3.136404,-0.097525,-0.827632,0.342138,21.612352
3470,2257,-0.88346,9.129091,-3.090914,-0.080472,-0.765547,0.342138,21.609411
3480,2346,-0.866701,9.227253,-3.009511,-0.060487,-0.699198,0.330413,21.621176
3490,2378,-0.818817,9.172187,-3.040636,-0.047697,-0.642175,0.318689,21.615294
3500,2317,-0.720655,9.069236,-2.978387,-0.039703,-0.595544,0.301902,21.60647
3510,2467,-0.605733,8.949526,-2.877831,-0.035173,-0.576891,0.297639,21.627058
3520,2535,-0.545878,8.722076,-2.877831,-0.063685,-0.579822,0.304567,21.615294
3530,2482,-0.457293,8.403648,-2.827552,-0.10925,-0.571562,0.314426,21.612352
3540,2515,-0.378284,8.140285,-2.722207,-0.151884,-0.545982,0.316557,21.603529
3550,2531,-0.162806,8.070854,-2.719813,-0.198248,-0.509743,0.309629,21.600588
3560,2530,0.004788,8.195353,-2.719813,-0.2606,-0.475902,0.297106,21.603529
3570,2354,0.095768,8.429984,-2.796427,-0.314692,-0.454319,0.287247,21.597647
3580,2203,0.114922,8.76996,-2.870648,-0.362655,-0.45192,0.277654,21.600588
3590,2031,0.081403,9.069236,-2.877831,-0.389568,-0.463911,0.276055,21.603529
3600,1942,-0.002394,9.339781,-2.89459,-0.3917,-0.489492,0.280319,21.618235
3610,1904,-0.011971,9.414001,-3.160346,-0.412484,-0.522533,0.292842,21.612352
3620,1821,0.217872,9.370906,-3.564966,-0.472704,-0.518003,0.290178,21.609411
3630,1759,0.577003,9.631873,-3.79481,-0.533991,-0.502815,0.274989,21.621176
3640,1637,0.984017,10.160992,-3.639187,-0.569963,-0.542251,0.241681,21.627058
3650,1535,0.993594,10.869676,-3.359065,-0.589149,-0.624322,0.177997,21.629999
3660,1431,0.574608,11.537658,-3.035848,-0.604337,-0.646172,0.103387,21.63294
3670,1616,-0.002394,12.143391,-2.60968,-0.637112,-0.567299,0.01279,21.609411
3680,1590,-0.399832,12.650962,-2.255338,-0.664557,-0.381308,-0.076475,21.618235
3690,1728,-0.407014,13.000515,-1.819593,-0.669354,-0.12204,-0.16494,21.624117
3700,1936,0.050278,13.189657,-1.37906,-0.653366,0.163342,-0.234221,21.615294
3710,1973,0.921768,13.283031,-0.938527,-0.618726,0.41275,-0.287779,21.615294
3720,1995,2.044648,13.347674,-0.47884,-0.57023,0.559038,-0.316291,21.624117
3730,2001,3.172317,13.397953,-0.07422,-0.490291,0.544916,-0.288579,21.644707
3740,1889,4.177882,13.330915,0.095768,-0.372781,0.396763,-0.214502,21.638824
3750,1873,4.948815,13.081918,0.251391,-0.229691,0.171069,-0.116711,21.635881
3760,1819,5.590461,12.540829,0.409408,-0.05196,-0.112447,-0.010126,21.641766
3770,1802,6.033388,11.595119,0.385466,0.158812,-0.448989,0.084469,21.629999
3780,1823,6.220136,10.093954,-0.093374,0.342138,-0.812977,0.152949,21.635881
3790,2042,6.124368,8.434772,-0.426168,0.435133,-1.182028,0.180129,21.609411
3800,2170,5.717354,6.754043,-0.61531,0.481231,-1.583054,0.16041,21.63294
3810,2247,4.88896,5.777209,-1.192312,0.46551,-1.955835,0.123106,21.629999
3820,2203,3.909731,5.408502,-1.434127,0.428472,-2.233755,0.088466,21.624117
3830,2036,2.753332,5.920861,-1.441309,0.363188,-2.366986,0.020251,21.644707
3840,1831,1.477222,7.036559,-1.628057,0.31789,-2.340606,-0.065283,21.644707
3850,1642,0.205901,8.243237,-1.740585,0.365054,-2.12264,-0.142025,21.641766
3860,1646,-0.818817,9.267955,-1.958457,0.450055,-1.765314,-0.198515,21.641766
3870,1696,-1.39582,10.158598,-2.080561,0.499351,-1.402658,-0.231289,21.627058
3880,1808,-1.747767,10.948685,-2.056619,0.484162,-1.063185,-0.229691,21.635881
3890,1905,-1.711854,11.707646,-2.312799,0.499884,-0.741299,-0.172135,21.650589
3900,1970,-1.37906,12.404359,-2.633622,0.577691,-0.456184,-0.138028,21.624117
3910,1977,-0.931344,12.859258,-2.772485,0.672551,-0.203044,-0.160677,21.641766
3920,1681,-0.538695,13.072341,-2.810793,0.785265,0.067948,-0.171602,21.627058
3930,2011,-0.062249,12.643779,-2.844312,0.875596,0.338407,-0.145222,21.647648
3940,4095,0.591368,11.767501,-2.932897,0.903041,0.509743,-0.110315,21.635881
3950,4095,1.122881,10.656591,-3.112462,0.854012,0.552643,-0.070879,21.650589
3960,3071,1.49877,9.586384,-2.956839,0.770343,0.534524,-0.03544,21.650589
3970,1475,1.853112,8.750807,-2.868254,0.705593,0.46098,-0.008527,21.647648
3980,2175,2.164358,8.058883,-3.026271,0.649103,0.338407,0.01359,21.650589
3990,2351,2.387019,7.465121,-3.126827,0.594478,0.163874,0.036505,21.650589
4000,2346,2.516306,7.017405,-3.172317,0.539853,-0.029577,0.059421,21.650589
4010,2258,2.542642,6.651093,-3.210624,0.482564,-0.200113,0.080472,21.641766
4020,2167,2.427721,6.469133,-3.232172,0.423942,-0.35706,0.101789,21.641766
4030,2036,2.214637,6.406884,-3.165135,0.363988,-0.503614,0.123372,21.635881
4040,1907,1.836353,6.339846,-3.124433,0.297639,-0.630717,0.143357,21.659412
4050,1856,1.273715,6.294356,-3.210624,0.2169,-0.71785,0.14389,21.647648
4060,1791,0.624887,6.320693,-3.248932,0.129234,-0.754355,0.122839,21.650589
4070,1703,0.040701,6.361394,-3.378219,0.048496,-0.725044,0.084202,21.650589
4080,1594,-0.426168,6.495469,-3.5099,-0.023715,-0.627519,0.039969,21.641766
4090,1437,-0.737414,6.631939,-3.557784,-0.066882,-0.493222,0.007727,21.63294
4100,1421,-0.914585,6.73489,-3.634398,-0.107118,-0.351997,-0.010658,21.647648
4110,1535,-0.995988,6.746861,-3.660734,-0.160677,-0.2169,-0.01359,21.638824
4120,1622,-0.957681,6.777985,-3.77805,-0.213436,-0.117243,-0.007727,21.659412
4130,1632,-0.924162,6.854599,-3.86903,-0.268861,-0.039436,0.00373,21.629999
4140,1872,-0.833182,6.92882,-3.952827,-0.320821,0.038104,0.010658,21.644707
4150,2141,-0.715866,7.034164,-4.000711,-0.36159,0.109783,0.00453,21.638824
4160,2320,-0.560243,7.177817,-3.991134,-0.380508,0.128168,-0.006662,21.638824
4170,2327,-0.361524,7.28795,-3.89776,-0.382907,0.088732,-0.028778,21.638824
4180,2433,-0.390255,7.460332,-3.8403,-0.38717,0.027179,-0.060487,21.63294
4190,2541,-0.469264,7.757214,-3.842694,-0.379176,-0.030643,-0.088998,21.647648
4200,2515,-0.536301,8.173804,-3.708618,-0.361856,-0.051694,-0.117776,21.65353
4210,2397,-0.447716,8.568848,-3.622427,-0.35253,-0.033574,-0.16041,21.659412
4220,2259,-0.287304,8.968679,-3.722984,-0.342138,-0.001865,-0.223029,21.635881
4230,2099,-0.081403,9.284714,-3.842694,-0.336276,0.060487,-0.270193,21.63294
4240,1941,0.270545,9.481039,-4.012682,-0.358392,0.157479,-0.284049,21.644707
4250,1872,0.761356,9.804255,-4.098873,-0.393832,0.24781,-0.283783,21.638824
4260,1712,1.374272,10.271125,-4.067749,-0.377577,0.24328,-0.265397,21.638824
4270,1563,1.795651,10.668563,-4.050989,-0.314959,0.096726,-0.251274,21.647648
4280,1443,1.73819,10.81461,-4.13718,-0.245945,-0.10392,-0.238217,21.63294
4290,1450,1.13964,10.637438,-4.113238,-0.199847,-0.236885,-0.224095,21.659412
4300,1453,0.304064,10.204087,-4.309563,-0.185458,-0.330147,-0.225427,21.671177
4310,1451,-0.519542,9.813833,-4.659117,-0.172668,-0.399427,-0.251807,21.638824
4320,1477,-1.223437,9.629479,-5.133168,-0.110049,-0.406622,-0.284049,21.668236
4330,1653,-1.640028,9.631873,-5.621585,0.010392,-0.328548,-0.304034,21.650589
4340,1787,-1.697489,9.921572,-6.16507,0.164674,-0.132698,-0.313626,21.665295
4350,1936,-1.209072,10.773908,-5.77242,0.370649,0.234487,-0.300836,21.668236
4360,1953,-0.430956,11.741165,-4.850653,0.638444,0.598475,-0.232355,21.671177
4370,1984,0.402226,12.349293,-4.388572,0.816707,0.829764,-0.1303,21.674118
4380,2160,1.084573,12.852075,-3.734955,0.808447,0.966992,-0.024248,21.662354
4390,2297,1.989582,13.400347,-2.801216,0.693602,0.997103,0.063951,21.656471
4400,2384,3.009511,13.725958,-2.600103,0.62592,0.919029,0.12204,21.659412
4410,2431,4.043807,13.426683,-2.964022,0.638711,0.760217,0.187323,21.656471
4420,2453,5.068525,12.184093,-3.713407,0.619525,0.467109,0.245145,21.644707
4430,2511,5.525817,10.481815,-5.238513,0.453519,0.156413,0.290711,21.638824
4440,2416,5.425261,9.380483,-5.805939,0.244879,-0.053559,0.347734,21.662354
4450,2138,5.140351,9.255983,-5.463568,0.147887,-0.203844,0.390634,21.647648
4460,1870,4.754885,9.540894,-5.159505,0.214236,-0.417014,0.364521,21.662354
4470,1596,4.1707,9.536105,-4.759673,0.357326,-0.690671,0.268861,21.671177
4480,1555,3.313575,9.291897,-4.156334,0.458315,-0.843887,0.153216,21.662354
4490,1535,2.365471,8.925584,-3.567361,0.487893,-0.850548,0.115645,21.668236
4500,1685,1.493982,8.544906,-2.810793,0.454052,-0.807115,0.173201,21.671177
4510,1725,0.76375,8.319851,-1.778892,0.415149,-0.729574,0.272058,21.665295
4520,1741,0.167594,7.991845,-1.091756,0.366652,-0.564101,0.37438,21.688824
4530,1776,-0.177171,7.606379,-0.61531,0.276588,-0.356527,0.440995,21.662354
4540,1791,-0.217872,7.256825,-0.282516,0.143623,-0.137761,0.458049,21.656471
4550,1921,0.069432,7.134721,-0.438139,0.005862,0.07381,0.43007,21.674118
4560,1686,0.703895,7.606379,-0.754174,-0.120441,0.290178,0.370649,21.674118
4570,1645,1.604115,8.746018,-0.962469,-0.172401,0.461779,0.330147,21.68
4580,4095,2.645593,9.892841,-1.472434,-0.162276,0.463112,0.281384,21.68
4590,4095,3.466804,10.520123,-1.723825,-0.126037,0.33521,0.208374,21.668236
4600,2426,3.933673,10.431537,-1.963245,-0.112447,0.144423,0.11298,21.656471
4610,815,4.151546,9.904813,-2.109292,-0.141492,-0.081804,0.033574,21.659412
4620,1483,4.314352,9.200917,-2.147599,-0.214236,-0.339207,-0.012257,21.65353
4630,1449,4.34787,8.719683,-2.152387,-0.326417,-0.617926,-0.051694,21.65353
4640,1425,4.321534,8.580819,-2.092532,-0.464178,-0.875329,-0.055158,21.68
4650,1638,4.237737,8.702923,-2.054225,-0.579822,-1.145789,-0.023982,21.68
4660,1738,3.955221,9.018958,-2.020706,-0.643773,-1.448757,0.037038,21.688824
4670,1819,3.586514,9.246407,-2.073379,-0.66136,-1.743464,0.128168,21.665295
4680,1897,3.157952,9.339781,-1.934515,-0.681078,-2.01792,0.225161,21.665295
4690,2175,2.626439,9.267955,-1.764527,-0.71785,-2.240683,0.322686,21.668236
4700,2379,1.958457,9.172187,-1.584962,-0.762349,-2.377112,0.422343,21.685883
4710,2535,1.244985,9.083601,-1.434127,-0.796456,-2.436799,0.505213,21.668236
4720,2719,0.445322,9.081207,-1.482011,-0.814576,-2.411752,0.561436,21.677059
4730,2781,-0.371101,9.054871,-1.326388,-0.80072,-2.261201,0.593945,21.68
4740,2768,-0.92895,8.935161,-1.448492,-0.76075,-2.053093,0.576092,21.674118
4750,2811,-1.197101,8.798691,-1.541866,-0.692536,-1.812478,0.543583,21.674118
4760,2941,-1.254562,8.640674,-1.721431,-0.637112,-1.563602,0.522799,21.674118
4770,2915,-1.13964,8.42759,-1.960851,-0.60407,-1.320322,0.53932,21.685883
4780,2852,-0.723049,8.271967,-2.106898,-0.571562,-1.116211,0.579289,21.668236
4790,2978,-0.050278,8.149862,-2.255338,-0.548913,-1.009893,0.622456,21.665295
4800,2895,0.536301,8.078036,-2.475605,-0.539853,-0.983513,0.649369,21.662354
4810,2829,0.852336,8.238448,-2.746149,-0.543051,-0.999767,0.658429,21.668236
4820,2873,0.969652,8.576031,-2.710236,-0.535856,-1.043201,0.650168,21.68
4830,2975,0.919373,8.916007,-2.777274,-0.505479,-1.097825,0.628851,21.671177
4840,3039,0.723049,9.112331,-2.715025,-0.47004,-1.124472,0.603271,21.674118
4850,2903,0.462081,9.193734,-2.624045,-0.43993,-1.165507,0.566766,21.677059
4860,2733,0.057461,9.193734,-2.621651,-0.409553,-1.201746,0.526796,21.677059
4870,2518,-0.263362,9.093178,-2.726996,-0.370116,-1.20974,0.503881,21.688824
4880,2256,-0.466869,9.054871,-2.86586,-0.318689,-1.157247,0.480698,21.685883
4890,2027,-0.670376,9.241618,-3.131616,-0.281651,-1.082637,0.457516,21.671177
4900,1930,-0.725443,9.258378,-3.055001,-0.237685,-0.977384,0.483896,21.694706
4910,1693,-0.830788,9.476251,-3.189077,-0.214502,-0.964328,0.384239,21.694706
4920,1591,-0.842759,9.481039,-3.186682,-0.162009,-0.885721,0.350931,21.691765
4930,1465,-0.684742,8.973468,-3.423708,-0.138028,-0.817773,0.358392,21.674118
4940,1346,-0.430956,8.329428,-3.289633,-0.160144,-0.806848,0.384239,21.677059
4950,1347,-0.292093,7.807492,-3.306392,-0.203044,-0.836426,0.410885,21.691765
4960,1373,-0.37589,7.620744,-3.062184,-0.257136,-0.870266,0.425008,21.691765
4970,1357,-0.646434,7.680599,-2.712631,-0.315758,-0.897179,0.411418,21.694706
4980,1328,-1.055843,7.924808,-2.688689,-0.366652,-0.852413,0.371982,21.677059
4990,1227,-1.256956,8.300697,-2.794033,-0.406089,-0.723979,0.293642,21.688824
5000,1279,-1.086968,8.710106,-2.954445,-0.432735,-0.573161,0.186524,21.688824
5010,1239,-0.529119,9.038112,-3.04303,-0.44739,-0.443926,0.095394,21.691765
5020,1190,0.162806,9.234436,-3.102885,-0.480965,-0.395697,0.046364,21.68
5030,1258,0.902614,9.272743,-2.887407,-0.526263,-0.46098,0.031176,21.674118
5040,1337,1.189918,9.267955,-2.928109,-0.567032,-0.618193,0.028778,21.656471
5050,1358,1.142034,9.150639,-2.92332,-0.599541,-0.776472,0.049828,21.685883
5060,1407,0.988805,9.126697,-2.971204,-0.636312,-0.906239,0.075142,21.68
5070,1487,0.821211,9.344569,-3.002329,-0.662426,-1.01389,0.106319,21.674118
5080,1595,0.737414,9.73243,-2.794033,-0.67868,-1.119409,0.144689,21.668236
5090,1611,0.797269,10.134656,-2.403779,-0.701862,-1.275289,0.18759,21.677059
5100,1650,1.067814,10.400413,-2.920926,-0.76075,-1.371749,0.204643,21.682941
5110,1610,1.584962,10.805033,-3.414132,-0.776205,-1.345103,0.16947,21.682941
5120,1510,2.348712,11.35091,-3.462016,-0.761283,-1.332579,0.118842,21.68
5130,1342,3.193865,11.769896,-3.126827,-0.729041,-1.391467,0.084735,21.703529
5140,1271,3.744531,11.858481,-2.53546,-0.695734,-1.46581,0.046897,21.691765
5150,1263,3.993528,11.822568,-1.750161,-0.69147,-1.541752,0.025314,21.691765
5160,1453,4.003105,11.901577,-0.634463,-0.735703,-1.60517,-0.003198,21.691765
5170,1494,3.660734,12.200851,0.395043,-0.822303,-1.627553,-0.061819,21.691765
5180,1369,3.098097,12.653356,1.223437,-0.86174,-1.579057,-0.119642,21.691765
5190,1200,2.662352,13.034034,1.484405,-0.792459,-1.538821,-0.198781,21.712353
5200,990,2.396596,13.192051,1.450886,-0.64404,-1.375746,-0.33441,21.688824
5210,621,2.30801,13.153744,1.565808,-0.327482,-1.071179,-0.444992,21.715294
