time_ms, ECG, accX, accY, accZ, gyroX, gyroY, gyroZ, temp_C
8055,1394,2.6456,3.7158,-0.68,0.6771,-0.9848,-0.4056,26.07
8065,1918,2.6097,4.1755,-0.1341,0.1508,-1.5468,-0.3035,26.07
8075,1913,2.296,5.1763,0.8763,-0.4788,-2.023,-0.194,26.07
8085,1885,1.5969,6.9145,1.6017,-1.1106,-2.2751,-0.1061,26.06
8095,1888,0.656,9.2536,2.1763,-1.6851,-2.2356,0.0048,26.07
8105,1895,-0.1437,11.7675,2.806,-2.1903,-1.983,0.1164,26.06
8115,1920,-0.8068,14.0516,4.0582,-2.4666,-1.5673,0.1681,26.05
8125,1953,-1.1923,15.5743,5.5881,-2.2644,-1.0842,0.1452,26.07
8135,1973,-1.3815,16.0627,6.4907,-1.5743,-0.6611,0.0344,26.07
8145,2015,-1.5586,14.7794,5.7126,-0.7477,-0.3158,-0.0837,26.06
8155,2032,-1.585,13.2399,4.8267,0.0035,-0.0626,-0.1551,26.06
8165,2063,-1.3934,11.7029,3.8403,0.748,0.1239,-0.1871,26.08
8175,2109,-1.1277,9.9383,2.3248,1.3643,0.2793,-0.2006,26.07
8185,2112,-0.6584,7.9559,0.8906,1.7661,0.4314,-0.1988,26.07
8195,2086,-0.2322,6.3255,-0.3304,1.8975,0.5375,-0.1956,26.08
8205,2085,0.5435,4.8507,-1.3743,1.7229,0.6171,-0.137,26.07
8215,2158,1.4413,3.6919,-1.7621,1.2961,0.6789,-0.113,26.07
8225,2134,2.296,3.3232,-1.5419,0.7232,0.6432,-0.105,26.09
8235,2112,2.9497,4.1539,-0.8068,0.1935,0.4735,-0.0989,26.09
8245,2104,2.9904,5.2505,-0.4238,-0.149,0.3403,-0.0584,26.07
8255,2102,2.8898,6.0358,-0.2322,-0.4461,0.2521,0.0005,26.09
8265,2086,2.7007,6.6415,0.0718,-0.7059,0.1625,0.0485,26.08
8275,2128,2.3535,7.3502,0.4094,-0.8724,0.0496,0.0866,26.07
8285,2090,1.8507,8.1331,0.6153,-0.9332,-0.0709,0.1316,26.08
8295,2117,1.3479,8.8921,0.8092,-0.8692,-0.1452,0.1823,26.08
8305,2047,0.8859,9.5624,0.9361,-0.6784,-0.1223,0.215,26.08
8315,1914,0.5555,9.8617,1.0271,-0.4266,-0.0341,0.2236,26.07
8319,1875,0.4262,9.8785,1.0271,-0.3184,0.0101,0.2185,26.06
8329,1827,0.1915,9.651,0.8739,-0.0666,0.1292,0.1993,26.07
8339,1758,0.0479,9.0309,0.589,0.1324,0.2827,0.1777,26.08
8349,1725,0.0814,8.4707,0.3448,0.295,0.4823,0.1295,26.07
8359,1710,0.2586,8.1714,0.1053,0.4277,0.7123,0.0722,26.08
8369,1669,0.6153,8.0086,-0.1676,0.5156,0.9212,0.0093,26.08
8379,1674,1.0367,8.0254,-0.3855,0.5721,1.0669,-0.0362,26.07
8389,1693,1.4461,8.1666,-0.4764,0.6054,1.1114,-0.065,26.09
8399,1716,1.8004,8.4036,-0.4477,0.6187,1.0552,-0.0759,26.08
8409,1713,2.1907,8.7652,-0.2418,0.5873,0.9113,-0.0802,26.07
8419,1712,2.5402,9.268,0.1293,0.5185,0.6883,-0.0703,26.08
8429,1700,2.8683,9.7516,0.4645,0.4277,0.4567,-0.0679,26.07
8439,1712,3.0382,10.0628,0.5052,0.3022,0.2545,-0.0738,26.08
8449,1683,3.1963,10.2615,0.5052,0.1172,0.1018,-0.0941,26.09
8459,1648,3.2202,10.5728,0.565,-0.0973,-0.0336,-0.1327,26.09
8469,1685,2.9712,10.975,0.7638,-0.3448,-0.1857,-0.1495,26.07
8479,1667,2.4732,11.4251,1.0343,-0.559,-0.3576,-0.1215,26.09
8489,1703,1.8842,11.825,1.5634,-0.6678,-0.5369,-0.0498,26.09
8499,1665,1.1684,12.208,2.0949,-0.5585,-0.6742,0.0256,26.07
8509,1677,0.2274,12.4762,2.071,-0.2635,-0.6824,0.0925,26.08
8519,1656,-0.6081,12.6701,1.7885,0.0781,-0.5337,0.1258,26.09
8529,1805,-1.008,12.9598,1.7071,0.3659,-0.3112,0.0815,26.08
8539,1858,-0.9697,13.0436,1.9034,0.5028,-0.145,-0.004,26.08
8549,1882,-0.5674,12.7156,2.3798,0.4964,-0.0208,-0.1196,26.07
8559,1969,-0.1101,11.995,2.8252,0.3464,0.1156,-0.2321,26.09
8569,2041,0.51,11.133,3.5386,0.0866,0.2787,-0.2872,26.07
8579,1883,1.0678,10.4914,4.2353,-0.2145,0.3853,-0.2747,26.07
8589,1671,1.4485,10.0604,4.7645,-0.5308,0.4391,-0.1769,26.08
8599,1564,1.8603,9.6726,5.0685,-0.765,0.4501,-0.0019,26.07
8609,1553,2.0686,9.4068,5.0853,-0.8644,0.3595,0.194,26.07
8619,1641,2.15,9.1985,4.4173,-0.7885,0.2321,0.3954,26.08
8629,1673,1.6807,8.9423,3.6775,-0.4815,0.1085,0.5915,26.09
8639,1589,0.917,8.576,2.739,0.0344,0.049,0.7629,26.1
8649,1692,0.1628,7.9966,1.4198,0.6267,0.1252,0.8447,26.07
8659,1687,-0.5124,7.2975,0.1915,1.0658,0.3965,0.769,26.08
8669,1687,-0.9194,6.6702,-0.0934,1.2406,0.7493,0.5708,26.09
8679,1605,-0.7518,6.3542,0.3879,1.1231,1.0136,0.3064,26.07
8689,1329,-0.091,6.596,1.2258,0.7546,1.162,-0.0107,26.09
8699,2638,0.6393,7.3502,2.1141,0.2054,1.1927,-0.3222,26.09
8709,4095,1.3216,8.6862,2.8563,-0.3946,1.1588,-0.5284,26.08
8713,4095,1.585,9.3326,3.0885,-0.6091,1.1391,-0.574,26.07
8723,3414,2.0949,11.1211,3.462,-1.0456,1.0906,-0.5542,26.09
8733,1168,2.7414,12.8377,3.6464,-1.2753,1.0589,-0.3597,26.09
8743,1731,3.3854,14.1785,3.9911,-1.2127,1.0203,-0.0512,26.09
8753,1850,4.0558,14.6358,4.1061,-0.9028,0.8855,0.2721,26.1
8763,1803,4.1899,13.9007,3.984,-0.5108,0.6896,0.5249,26.1
8773,1811,4.1013,12.9095,4.2689,0.093,0.4791,0.6462,26.09
8783,1793,3.5243,11.801,3.984,0.8162,0.2252,0.6456,26.09
8793,1885,2.6217,10.2089,2.7773,1.4541,-0.0221,0.5838,26.09
8803,1904,1.4629,8.3606,1.2163,1.8562,-0.1841,0.4727,26.08
8813,1902,0.3184,6.3805,-0.3041,1.9726,-0.2627,0.3373,26.1
8823,1929,-0.6057,4.5681,-1.652,1.8013,-0.2619,0.1572,26.09
8833,1969,-1.2234,3.2274,-2.4277,1.3741,-0.1804,-0.0021,26.1
8843,1961,-1.5323,2.4948,-2.6456,0.7653,-0.1218,-0.1234,26.1
8853,2011,-1.415,2.5546,-1.9632,0.1023,-0.1617,-0.2012,26.1
8863,2002,-1.2186,3.3399,-1.1349,-0.4114,-0.3019,-0.2121,26.11
8873,2065,-0.9649,4.1013,-0.5962,-0.7592,-0.3675,-0.2097,26.1
8883,2133,-0.6249,4.9752,-0.067,-0.9982,-0.3491,-0.2012,26.1
8893,2158,-0.1891,6.0214,0.4812,-1.093,-0.2777,-0.17,26.11
8903,2163,0.2251,7.039,0.7757,-1.0744,-0.1788,-0.1343,26.12
8913,2246,0.5219,8.0182,0.9553,-0.9888,-0.0781,-0.0991,26.1
8923,2223,0.8547,8.8705,1.0989,-0.8828,-0.0517,-0.0616,26.09
8933,2227,0.9673,9.5289,1.1803,-0.7647,-0.1045,-0.0173,26.1
8943,2282,0.9768,9.912,1.2953,-0.6371,-0.182,0.0269,26.1
8953,2299,0.8523,10.0509,1.3767,-0.4796,-0.2393,0.0533,26.09
8963,2315,0.7278,9.9335,1.3599,-0.3054,-0.2582,0.041,26.09
8973,2283,0.4549,9.7827,1.1444,-0.1295,-0.2787,0.0051,26.11
8983,2246,0.0862,9.5888,0.6752,0.016,-0.2878,-0.0317,26.11
8993,2171,-0.2155,9.5553,0.2514,0.1583,-0.2569,-0.0717,26.09
9003,2147,-0.4717,9.5648,-0.1077,0.2904,-0.1743,-0.1021,26.09
9013,2120,-0.498,9.5816,-0.2083,0.3893,-0.0522,-0.1087,26.09
9023,2087,-0.4429,9.3206,-0.4094,0.3981,0.0682,-0.0893,26.11
9033,2064,-0.1867,9.4715,-0.1365,0.3507,0.1444,-0.0306,26.1
9043,2055,0.0144,9.8761,0.0838,0.328,0.1572,0.0413,26.1
9053,2096,0.1149,10.3406,0.0958,0.315,0.1503,0.114,26.11
9063,2045,0.2394,10.8649,-0.0263,0.2822,0.1745,0.1705,26.11
9073,2043,0.419,11.327,-0.0886,0.1863,0.2561,0.1737,26.09
9083,2029,0.5531,11.8082,-0.0072,0.0685,0.3738,0.1335,26.1
9093,1999,0.7661,12.0764,0.0168,-0.0354,0.4586,0.0727,26.09
9103,1990,0.996,12.1171,0.1125,-0.0941,0.4959,0.0304,26.09
9107,1979,1.1277,12.1099,0.249,-0.093,0.494,0.0237,26.1
9117,2071,1.5131,12.05,0.5794,-0.0211,0.4213,0.0392,26.09
9127,2031,1.664,12.1386,0.8523,0.1295,0.2944,0.0887,26.12
9137,1982,1.5993,12.2368,0.9744,0.2142,0.1695,0.1484,26.1
9147,1973,1.5371,12.3397,1.4269,0.1876,0.0759,0.1881,26.09
9157,1973,1.4317,12.2224,2.1165,0.0842,0.0394,0.1943,26.08
9167,1991,1.391,11.8824,3.0454,-0.049,0.0861,0.1607,26.1
9177,1939,1.482,11.3629,3.7565,-0.2132,0.2044,0.1039,26.09
9187,1938,1.8483,10.8002,4.2952,-0.4151,0.3483,0.0061,26.11
9197,1965,2.2075,10.5848,4.774,-0.6478,0.4434,-0.0933,26.09
9207,1972,2.5163,10.252,5.6288,-0.8175,0.4932,-0.1047,26.09
9217,2102,2.8132,9.9144,6.5122,-0.7775,0.4434,-0.1071,26.12
9227,2141,3.1053,9.5792,6.79,-0.4831,0.3048,-0.1319,26.12
9237,2209,3.0933,9.1937,6.3805,-0.004,0.097,-0.2025,26.11
9247,2176,2.7246,8.6119,5.1643,0.5692,-0.1668,-0.2787,26.11
9257,2161,2.2865,7.7405,3.3878,1.1189,-0.4335,-0.3347,26.12
9267,1965,1.8076,6.5817,1.1756,1.5167,-0.6531,-0.3781,26.09
9277,1811,1.2378,5.6383,-0.6321,1.6315,-0.8418,-0.3792,26.11
9287,1792,1.0199,4.8914,-1.7621,1.4056,-1.0704,-0.3408,26.1
9297,1834,1.0127,4.7142,-1.8818,0.862,-1.3454,-0.3139,26.08
9307,1813,1.0104,5.2912,-1.154,0.1362,-1.5926,-0.2819,26.1
9317,1839,0.7302,6.6559,0.2179,-0.6166,-1.7315,-0.2491,26.1
9327,1854,0.1173,8.9232,1.5155,-1.2942,-1.6752,-0.1727,26.11
9337,1857,-0.4334,11.6406,2.8252,-1.8037,-1.384,-0.0733,26.1
9347,1889,-0.6847,14.2551,4.4508,-1.9673,-0.9547,-0.025,26.1
9357,1949,-0.7446,15.9262,5.5067,-1.7818,-0.6123,-0.0216,26.09
9367,1709,-0.3639,16.441,6.4572,-1.2582,-0.4405,-0.0304,26.11
9377,1831,-0.2251,15.4115,6.1651,-0.563,-0.5031,-0.037,26.11
9387,4095,-0.2251,14.0444,5.1834,0.1665,-0.5409,-0.0056,26.12
9397,4095,-0.2442,12.4834,3.474,0.8759,-0.4277,-0.0064,26.11
9407,3650,-0.2825,10.6087,1.7597,1.4304,-0.2012,-0.0482,26.13
9417,1373,-0.1317,8.5593,0.0048,1.7533,0.0157,-0.0938,26.11
9427,1937,0.2107,6.6032,-1.3671,1.8215,0.2004,-0.1463,26.12
9437,1991,0.5028,4.8842,-2.2529,1.6401,0.2673,-0.1394,26.12
9447,1931,1.0008,3.474,-2.7581,1.2486,0.218,-0.114,26.11
9457,1909,1.3767,2.6504,-2.8611,0.7751,0.0719,-0.1151,26.12
9467,1875,1.743,2.6911,-2.7438,0.2369,-0.0943,-0.113,26.1
9477,1899,1.8459,3.9528,-2.0518,-0.0957,-0.1748,-0.1391,26.11
9487,1866,1.7765,5.0063,-1.5443,-0.3006,-0.1916,-0.1148,26.11
9497,1904,1.7669,5.7581,-1.0223,-0.469,-0.2334,-0.0405,26.11
9501,1883,1.7717,6.0334,-0.8643,-0.5308,-0.2609,-0.008,26.12
9511,1845,1.6065,6.6822,-0.577,-0.6734,-0.3296,0.069,26.12
9521,1815,1.3551,7.2808,-0.3424,-0.8106,-0.3754,0.1362,26.13
9531,1872,1.0367,7.8937,-0.0455,-0.9062,-0.3885,0.1913,26.11
9541,1888,0.668,8.5545,0.17,-0.9284,-0.3405,0.238,26.1
9551,1825,0.2945,9.1195,0.3184,-0.8865,-0.2462,0.259,26.12
9561,1871,0.0072,9.5624,0.5842,-0.7922,-0.1061,0.259,26.12
9571,1871,-0.1963,9.8665,0.7183,-0.6158,0.0837,0.2324,26.12
9581,1896,-0.182,9.9742,0.7877,-0.3898,0.2966,0.1871,26.13
9591,1920,-0.0287,9.8976,0.6345,-0.1564,0.4972,0.1356,26.13
9601,1905,0.3232,9.7061,0.2969,0.0482,0.6603,0.0925,26.12
9611,1887,0.7638,9.4499,-0.0694,0.2129,0.7858,0.0608,26.11
9621,1922,1.2378,9.2775,-0.3328,0.3248,0.8681,0.0274,26.13
9631,1938,1.6592,9.2105,-0.4573,0.3938,0.8972,-0.0043,26.12
9641,1968,1.9872,9.2608,-0.3591,0.4202,0.8567,-0.025,26.12
9651,1985,2.4181,9.3158,-0.0862,0.3984,0.7381,-0.0408,26.11
9661,1921,2.66,9.7348,0.2801,0.3765,0.5255,-0.0522,26.12
9671,1874,2.4253,10.2831,0.2203,0.4258,0.3443,-0.0485,26.12
9681,1823,2.2027,10.4938,-0.0862,0.4309,0.2537,-0.0632,26.12
9691,1744,1.9513,10.6757,-0.3352,0.3328,0.1657,-0.1013,26.11
9701,1737,1.6305,10.9798,-0.316,0.1585,0.0533,-0.1295,26.12
9711,1700,1.257,11.1522,-0.1772,-0.061,-0.0999,-0.1306,26.12
9721,1626,0.8475,11.3461,0.1532,-0.2542,-0.2705,-0.1074,26.11
9731,1649,0.4405,11.4179,0.3591,-0.3323,-0.3714,-0.073,26.13
9741,1694,0.0862,11.6023,0.6464,-0.2126,-0.3632,-0.0632,26.13
9751,1665,-0.1939,11.5736,0.4525,0.0328,-0.2793,-0.0642,26.14
9761,1702,-0.4477,11.576,0.0072,0.2689,-0.1468,-0.0834,26.12
9771,1708,-0.6512,11.8441,-0.1604,0.4604,0.0011,-0.1442,26.11
9781,1714,-0.7254,12.0907,0.1437,0.5273,0.1047,-0.214,26.12
9791,1717,-0.4669,12.2535,1.1157,0.4554,0.1911,-0.2585,26.1
9801,1712,-0.1437,12.0644,2.32,0.295,0.3048,-0.2411,26.11
9811,1727,0.3184,11.6358,3.5913,0.064,0.4375,-0.1657,26.11
9821,1736,0.5483,11.1546,4.3981,-0.2068,0.5217,-0.0951,26.11
9831,1728,0.838,10.635,5.0135,-0.5492,0.6049,0.029,26.12
9841,1761,1.2426,10.0963,5.8323,-0.8204,0.6203,0.198,26.12
9851,1727,1.7166,9.5289,6.1339,-0.8868,0.5263,0.3856,26.11
9861,1755,2.059,8.9328,5.6838,-0.7163,0.3637,0.5369,26.11
9871,1807,2.0949,8.5377,4.4819,-0.3099,0.2337,0.627,26.12
9881,1889,1.9944,8.157,2.4804,0.2534,0.2422,0.6411,26.12
9891,1971,1.5921,7.6399,0.1915,0.7631,0.4072,0.5369,26.13
9895,1993,1.3575,7.4148,-0.5076,0.9201,0.4924,0.4714,26.13
9905,2063,0.8667,6.8618,-1.4102,1.1554,0.7104,0.2998,26.12
9915,2085,0.7494,6.4356,-1.0942,1.1218,0.8524,0.133,26.12
9925,2047,1.2833,6.6583,-0.2131,0.8148,0.9188,-0.0765,26.13
9935,1872,1.8172,7.8721,1.0726,0.385,0.9457,-0.3373,26.13
9945,1697,2.3272,9.5361,2.5259,-0.069,0.8556,-0.5303,26.13
9955,1653,2.7174,11.327,3.1987,-0.4479,0.6688,-0.5702,26.12
9965,1679,2.9042,12.9909,3.1771,-0.7056,0.5212,-0.4607,26.12
9975,1706,2.9928,14.1737,3.0095,-0.7917,0.4588,-0.2142,26.12
9985,1743,3.1316,14.4538,2.7438,-0.6885,0.4874,0.1226,26.12
9995,1783,3.4788,13.7451,2.6576,-0.5124,0.477,0.4037,26.11
10005,1809,3.4907,12.9742,2.8228,-0.1524,0.3301,0.5849,26.12
10015,1808,3.1723,12.0357,2.66,0.385,0.1039,0.6603,26.13
10025,1871,2.4756,10.6853,1.8818,0.9425,-0.1394,0.6448,26.13
10035,1617,1.5658,8.9926,0.7302,1.3856,-0.3046,0.5486,26.12
10045,2003,0.6752,7.1395,-0.6512,1.6281,-0.3501,0.4008,26.12
10055,4095,-0.1939,5.3965,-1.8555,1.6065,-0.2827,0.2414,26.13
10065,4095,-0.7638,3.8858,-2.7031,1.34,-0.1873,0.0586,26.12
10075,2880,-1.1923,2.976,-3.0885,0.9012,-0.0719,-0.0522,26.13
10085,1301,-1.3719,2.636,-2.8826,0.3778,-0.004,-0.0853,26.13
10095,1951,-1.1995,2.9161,-2.1237,-0.1378,0.0069,-0.0786,26.13
10105,1978,-0.747,3.5386,-1.3001,-0.5769,-0.1015,-0.0618,26.13
10115,1968,-0.4214,4.4053,-0.5267,-0.9393,-0.303,-0.0472,26.13
10125,1994,-0.3567,5.4085,-0.0072,-1.194,-0.5153,-0.0152,26.13
10135,1959,-0.4429,6.5314,0.3041,-1.3283,-0.6363,0.0061,26.12
10145,2032,-0.5411,7.6375,0.4956,-1.3408,-0.6254,0.0104,26.12
10155,2113,-0.5818,8.7364,0.6991,-1.2345,-0.5073,0.0051,26.14
10165,2127,-0.4741,9.7492,0.8356,-1.0227,-0.3291,0.0045,26.15
10175,2190,-0.2466,10.4196,0.8475,-0.7789,-0.1649,0.0216,26.13
10185,2255,0.0982,10.6853,0.7709,-0.5263,-0.0562,0.0544,26.14
10195,2229,0.2442,10.3717,0.395,-0.3307,0.0197,0.0917,26.14
10205,2224,0.3089,9.8234,-0.0958,-0.2393,0.0693,0.0962,26.14
10215,2224,0.1748,9.5217,-0.5483,-0.1982,0.093,0.0927,26.12
10225,2278,0.0742,9.4643,-0.9098,-0.1324,0.1005,0.0903,26.12
10235,2303,0.0982,9.5146,-1.1708,-0.0109,0.0938,0.0815,26.13
10245,2298,0.2514,9.5002,-1.2378,0.093,0.1108,0.0722,26.13
10255,2295,0.4214,9.7348,-0.8835,0.1708,0.1343,0.0842,26.13
10265,2282,0.6321,10.0844,-0.4142,0.2817,0.1727,0.11,26.1
10275,2286,1.0822,10.3549,-0.0239,0.3944,0.1964,0.1055,26.12
10285,2308,1.2785,10.6015,-0.0527,0.4346,0.1514,0.0994,26.12
10289,2310,1.3408,10.647,-0.091,0.4157,0.1303,0.1061,26.12
10299,2295,1.5467,10.75,-0.2729,0.2686,0.053,0.1247,26.12
10309,2243,1.7573,10.8553,-0.5411,-0.0258,-0.0434,0.1223,26.13
10319,2257,1.81,11.0923,-0.6895,-0.3928,-0.1143,0.1013,26.14
10329,2189,1.8172,11.5017,-0.4286,-0.6808,-0.1162,0.0743,26.13
10339,2128,1.81,11.971,0.1341,-0.7581,-0.0642,0.0568,26.12
10349,2031,1.7909,12.3876,0.6225,-0.5953,0.0037,0.0645,26.14
10359,1978,1.8459,12.6198,1.0319,-0.312,0.0277,0.0938,26.12
10369,1933,1.9728,12.651,1.4174,-0.1156,-0.0392,0.1354,26.12
10379,1873,1.9393,12.5097,2.0853,-0.0791,-0.1804,0.1745,26.14
10389,1881,1.9393,12.1817,3.0789,-0.1849,-0.3349,0.1988,26.14
10399,1867,2.0997,11.6885,4.0773,-0.3427,-0.4239,0.1759,26.14
10409,1855,2.1596,11.3102,4.9321,-0.5582,-0.4397,0.1162,26.13
10419,1880,2.308,11.0516,5.6096,-0.797,-0.4442,0.045,26.13
10429,1850,2.3248,10.9056,6.177,-0.9854,-0.4578,-0.0211,26.14
10439,1847,2.2697,10.8338,6.5529,-1.0086,-0.4282,-0.0757,26.14
10449,1858,2.1644,10.1778,6.2848,-0.8918,-0.3363,-0.1087,26.14
10459,1862,1.9465,9.5385,5.9879,-0.5718,-0.2182,-0.1724,26.14
10469,1860,1.8411,9.0333,5.1834,0.0091,-0.1559,-0.2761,26.12
10479,1841,1.6927,8.3222,3.5626,0.6899,-0.1796,-0.3968,26.11
10489,1856,1.5083,7.3813,1.6089,1.2697,-0.2742,-0.4866,26.13
10499,1861,1.4485,6.3015,-0.0958,1.5902,-0.4844,-0.474,26.13
10509,1873,1.6735,5.0973,-1.2522,1.5761,-0.8244,-0.4133,26.14
10519,1831,1.9632,4.2377,-1.324,1.2097,-1.2132,-0.3309,26.13
10529,1823,2.1452,4.5083,-0.4286,0.6318,-1.5292,-0.239,26.13
10539,1840,2.2601,5.4229,0.7326,-0.0541,-1.7744,-0.1364,26.14
10549,1867,2.0662,6.6128,1.3671,-0.866,-1.8932,-0.0453,26.13
10559,1943,1.6328,8.3653,1.9585,-1.7189,-1.8255,0.0128,26.14
10569,1994,1.1109,10.6446,2.7509,-2.3936,-1.6292,0.0653,26.13
10579,2075,0.5315,13.0316,3.7373,-2.7019,-1.3904,0.0839,26.13
10589,2130,-0.1508,14.9135,4.8411,-2.5612,-1.1695,0.0781,26.14
10599,2112,-0.486,15.6006,5.7365,-1.943,-0.9859,0.0578,26.15
10609,1955,-0.9313,14.7483,5.4396,-1.0802,-0.8322,0.0173,26.14
10619,1809,-1.154,13.3453,4.8004,-0.2078,-0.636,0.0056,26.16
10629,1771,-0.9649,11.6885,3.8475,0.643,-0.4215,-0.0506,26.14
10639,1759,-0.6632,9.9311,2.2769,1.3286,-0.21,-0.1407,26.14
10649,1746,-0.1604,7.9918,0.6776,1.7445,-0.0069,-0.2129,26.13
10659,1755,0.6393,5.9927,-0.7781,1.8508,0.1548,-0.3,26.13
10669,1735,1.0918,4.5705,-1.8124,1.6571,0.2534,-0.3632,26.13
10679,1753,1.6688,3.4524,-2.2769,1.1983,0.3006,-0.3373,26.13
10683,1755,1.8866,3.1436,-2.2338,0.9707,0.3008,-0.3198,26.14
10693,1728,2.5929,3.0909,-2.0135,0.3501,0.2433,-0.2643,26.13
10703,1566,2.6671,4.3814,-1.3958,-0.1519,0.1716,-0.1972,26.14
10713,1344,2.5786,5.4229,-0.8595,-0.538,0.1332,-0.0837,26.13
10723,3071,2.478,6.2465,-0.2945,-0.8791,0.0027,0.0416,26.15
10733,4095,2.1931,7.0102,0.1939,-1.1194,-0.2036,0.158,26.12
10743,4095,1.8555,7.7285,0.4812,-1.2305,-0.3968,0.239,26.13
10753,1062,1.3695,8.4755,0.6105,-1.2353,-0.4999,0.2856,26.15
10763,1451,0.8356,9.1794,0.735,-1.1423,-0.4596,0.2987,26.16
10773,1680,0.4214,9.7468,1.0774,-0.9683,-0.2864,0.2896,26.14
10783,1563,0.1676,10.1801,1.4796,-0.7181,-0.0437,0.2438,26.14
10793,1558,0.1269,10.3477,1.6233,-0.425,0.1873,0.1625,26.14
10803,1509,0.3136,10.0126,1.4509,-0.1807,0.3238,0.0661,26.14
10813,1567,0.2466,9.3111,0.8475,-0.0541,0.4024,-0.0016,26.16
10823,1487,0.395,8.6838,0.4525,0.0027,0.477,-0.033,26.15
10833,1485,0.5986,8.4108,0.3112,0.065,0.5673,-0.0722,26.15
10843,1601,0.8452,8.5593,0.3807,0.1615,0.6587,-0.1148,26.14
10853,1467,1.0582,8.916,0.3208,0.2233,0.7053,-0.146,26.13
10863,1637,1.1756,9.1171,0.1939,0.1865,0.6981,-0.134,26.13
10873,1609,1.3288,9.1913,0.0958,0.053,0.6494,-0.1124,26.14
10883,1573,1.4341,9.1866,-0.0335,-0.1895,0.5636,-0.0866,26.15
10893,1628,1.7262,9.1339,-0.3591,-0.5265,0.5039,-0.0783,26.14
10903,1639,2.0207,9.256,-0.5243,-0.8932,0.4932,-0.0818,26.15
10913,1598,2.2984,9.4571,-0.4932,-1.2644,0.4858,-0.0757,26.14
10923,1642,2.5881,9.7899,0.0694,-1.6124,0.4008,-0.0853,26.14
10933,1587,2.7605,10.0556,0.8882,-1.9143,0.215,-0.1186,26.15
10943,1604,2.7174,10.2975,2.1907,-2.0819,-0.0661,-0.1617,26.15
10953,1679,2.2865,10.6422,3.644,-2.0422,-0.3637,-0.1937,26.14
10963,1648,1.3264,11.0636,4.9177,-1.7709,-0.5828,-0.146,26.14
10973,1706,0.3687,11.4994,5.6,-1.3062,-0.6694,-0.0405,26.14
10983,1720,-0.4932,12.0069,5.8155,-0.8271,-0.6046,0.044,26.14
10993,1662,-1.063,12.3828,5.7916,-0.5111,-0.4287,0.061,26.14
11003,1687,-1.3048,12.5001,5.952,-0.3525,-0.1599,-0.0282,26.15
11013,1617,-0.9697,12.1434,6.098,-0.2521,0.11,-0.2036,26.14
11023,1567,-0.1867,11.4491,6.0956,-0.1759,0.3275,-0.4122,26.15
11033,1535,0.6536,10.556,5.9616,-0.2046,0.4559,-0.5236,26.15
11043,1502,1.719,9.572,6.1124,-0.3014,0.5729,-0.4951,26.17
11053,1446,2.5187,8.904,6.3039,-0.3688,0.7767,-0.3778,26.14
11063,1436,2.8515,8.509,6.4931,-0.3477,1.0552,-0.1783,26.14
11073,1529,2.7126,8.3222,6.5434,-0.3006,1.2756,0.0448,26.17
11077,1523,2.5163,8.2456,6.541,-0.267,1.3246,0.1159,26.15
11087,1475,1.834,8.0302,6.1914,-0.0613,1.2652,0.2944,26.14
11097,1483,1.0558,7.8003,5.2122,0.3818,1.1122,0.5217,26.14
11107,1595,0.1963,7.4436,3.7852,0.9782,0.9198,0.781,26.16
11117,1589,-0.4525,6.8809,2.1045,1.5402,0.7163,1.0067,26.16
11127,1535,-0.8499,6.1938,0.6153,1.8367,0.5494,1.0589,26.16
11137,1610,-0.9625,5.4731,-0.1556,1.7208,0.4319,0.9169,26.15
11147,1602,-1.0271,5.0135,-0.1245,1.1495,0.344,0.5828,26.16
11157,1619,-1.1253,5.102,0.8691,0.3118,0.336,0.2467,26.16
11167,1674,-0.5962,5.4708,2.2697,-0.5007,0.5073,0.0013,26.15
11177,1684,0.0263,6.371,3.5003,-1.3312,0.822,-0.1844,26.15
11187,1651,0.8284,7.4699,4.5155,-2.1013,1.2335,-0.1783,26.17
11197,1664,1.9728,8.8705,5.2122,-2.7448,1.5948,-0.0512,26.14
11207,1697,3.1173,10.4244,5.873,-3.0934,1.7762,0.1114,26.15
11217,1780,4.3574,12.0117,6.8857,-3.0867,1.7576,0.3262,26.15
11227,1842,5.284,13.0747,8.169,-2.558,1.4669,0.5668,26.15
11237,1967,5.6599,13.2016,8.5281,-1.5729,0.9438,0.7925,26.15
11247,2064,5.1092,12.5815,8.4132,-0.4096,0.3123,0.8873,26.15
11257,2146,3.8235,11.5903,7.604,0.7813,-0.3389,0.9046,26.16
11267,2176,2.4253,10.1969,6.2824,1.7914,-0.8138,0.9284,26.17
11277,2003,0.8835,8.7939,4.8028,2.496,-1.089,0.9334,26.16
11287,1850,-0.2705,7.2688,3.2609,2.8615,-1.1935,0.8769,26.15
11297,1819,-1.257,6.0932,1.5251,2.8557,-1.1615,0.6877,26.15
11307,1808,-1.9656,5.1882,-0.3615,2.4952,-0.9419,0.413,26.15
11317,1840,-2.8874,4.6567,-1.8723,1.8812,-0.5316,0.2108,26.15
11327,1937,-3.2274,3.972,-2.8563,1.1794,-0.0855,0.0288,26.16
11337,1936,-2.9592,3.7972,-3.0933,0.4698,0.3533,-0.1324,26.17
11347,1905,-2.0806,4.0821,-2.3487,-0.2124,0.6944,-0.2081,26.17
11357,1949,-0.9337,4.6208,-1.1325,-0.8084,0.8551,-0.1852,26.18
