time, ECG, accX, accY, accZ, gyroX, gyroY, gyroZ, temp
130903,1345,-1.211466,-5.485116,6.660669,8.272594,-3.229525,0.738101,24.38294
130913,1399,-0.70629,-2.650381,5.427655,8.094331,-4.583155,1.241182,24.385881
130923,1186,0.536301,1.130063,3.292027,6.528331,-5.512576,2.20551,24.391766
130933,1283,2.458845,4.450821,0.565032,3.723014,-5.88136,3.586851,24.409412
130943,1102,5.463568,5.667076,-6.279991,0.006662,-5.373749,4.708392,24.400589
130953,921,9.088389,5.070919,-13.79539,-4.372383,-3.609767,4.88559,24.388824
130963,1381,13.227964,3.402161,-31.043219,-8.731442,1.53136,3.550879,24.394707
130973,4095,9.220071,-1.237802,-14.67885,-8.731442,6.089467,1.920928,24.394707
130983,4095,19.230228,9.004593,-8.147469,-8.731442,7.470275,-0.301902,24.38294
130993,1381,29.913157,27.906815,-4.429273,-8.731442,0.011991,-4.624456,24.38294
131003,656,25.227703,28.692114,13.077129,-8.731442,-1.420511,-6.665559,24.391766
131013,1429,20.915747,31.41432,33.715149,-8.731442,-1.03574,-6.823571,24.391766
131023,1180,15.061923,39.011124,45.298298,-8.731442,-1.886554,-5.586386,24.379999
131033,1185,4.955997,41.690235,39.829941,-2.405623,-3.290279,-3.473072,24.388824
131043,1232,-1.87466,32.743103,27.906815,2.802652,-4.231424,-2.217234,24.391766
131053,1489,-3.466804,21.971588,15.878345,5.377746,-4.178132,-1.808214,24.379999
131063,1681,-3.191471,13.962984,7.457938,6.463847,-3.542885,-1.868168,24.385881
131073,1726,-2.72939,9.0429,2.533065,6.767614,-2.937749,-2.150352,24.377058
131083,1793,-2.269703,6.303933,-0.639252,6.653834,-2.376046,-2.381642,24.388824
131093,1851,-1.905785,5.327099,-3.292027,6.366055,-1.652334,-2.408821,24.40353
131103,1973,-1.719037,4.893748,-4.627992,5.897614,-0.764481,-2.161011,24.397648
131113,2080,-2.437297,4.431667,-7.065289,5.130735,-0.104986,-1.833795,24.377058
131123,2093,-2.676718,3.229778,-9.76116,4.084603,0.132698,-1.471139,24.379999
131133,2135,-2.387019,2.616863,-9.160215,2.880193,0.119109,-1.079972,24.388824
131143,2128,-1.671153,2.322376,-5.705383,1.628352,-0.069014,-0.66509,24.388824
131153,2032,-0.885855,2.106898,-3.081338,0.532126,-0.348,-0.374646,24.385881
131163,1971,-0.395043,1.678335,-1.659182,-0.363988,-0.537455,-0.225427,24.385881
131173,1885,-0.169988,1.206678,-0.869095,-0.988043,-0.685075,-0.168671,24.394707
131183,1794,-0.043096,0.876278,-0.562637,-1.407455,-0.790594,-0.16041,24.391766
131193,1871,0.035913,0.675165,-0.337582,-1.67898,-0.842821,-0.140159,24.400589
131203,1833,0.107739,0.512359,-0.153229,-1.838325,-0.831629,-0.099657,24.397648
131213,1887,0.062249,0.418985,0.062249,-1.900943,-0.771942,-0.03091,24.394707
131223,1977,-0.227449,0.35913,0.387861,-1.877761,-0.696799,0.072211,24.388824
131233,2075,-0.593762,0.37589,0.792481,-1.789029,-0.632848,0.232089,24.397648
131243,2161,-0.948104,0.304064,1.187524,-1.620092,-0.605669,0.425274,24.391766
131253,2367,-1.345541,-0.002394,1.733402,-1.336576,-0.629118,0.64324,24.388824
131263,2249,-1.838747,-0.509965,2.410961,-0.88359,-0.754888,0.879859,24.38294
131273,2242,-2.274492,-1.261744,3.136404,-0.180129,-0.971256,1.151118,24.38294
131283,2189,-2.530671,-2.212242,4.094085,0.867069,-1.258769,1.46128,24.391766
131293,2137,-2.537854,-2.952051,4.453215,2.196717,-1.532426,1.729874,24.397648
131303,1904,-2.669535,-3.260903,4.505888,3.583121,-1.766113,1.952104,24.418236
131313,1809,-2.985569,-3.181894,4.5418,4.844554,-1.955835,2.13996,24.409412
131323,1947,-3.265691,-2.597709,4.453215,5.792361,-2.058423,2.273191,24.397648
131333,1842,-3.354277,-1.479617,3.964798,6.256006,-2.002998,2.29744,24.391766
131343,1723,-2.822764,0.275333,2.887407,6.052962,-1.757587,2.154349,24.379999
131353,1744,-1.122881,3.272874,1.005565,4.874931,-1.358159,1.810879,24.400589
131363,1671,1.158794,6.622362,-4.261679,2.180729,-0.618726,1.11781,24.40353
131373,2711,3.545813,10.208876,-9.77792,-1.944377,0.935283,0.117243,24.388824
131383,4095,4.462792,14.202404,-14.31972,-7.509712,3.526631,-1.109816,24.385881
131393,4095,-0.849942,21.102493,-23.776817,-8.731442,7.414052,-1.837259,24.391766
131403,1766,-4.118027,56.946087,-30.10948,-8.731442,8.731176,-1.611565,24.385881
131413,1683,1.939303,47.56321,-5.044583,-6.404959,8.676285,-2.464511,24.388824
131423,1965,1.300052,35.826836,17.039534,-7.362625,6.136098,-1.777838,24.397648
131433,1936,2.315193,28.194118,31.079132,-7.93925,3.141593,-0.244346,24.397648
131443,1995,4.965574,22.550985,34.203564,-5.12887,-0.240083,1.300337,24.391766
131453,1935,7.065289,20.357897,23.434446,0.752224,-1.893482,2.192453,24.385881
131463,1918,6.73489,20.913351,10.283096,5.385473,-1.231057,2.058156,24.388824
131473,1905,5.813122,21.62443,1.323994,6.731642,0.386371,1.553476,24.400589
131483,2064,4.838682,19.831173,-3.806781,6.216836,2.051495,0.854545,24.397648
131493,2137,3.998317,15.43063,-4.565742,5.456619,2.937749,0.172934,24.400589
131503,2260,3.08852,11.719617,-4.089296,4.921029,3.143191,-0.104187,24.394707
131513,2261,2.731784,9.313444,-3.359065,4.282052,2.986511,0.061819,24.394707
131523,2297,2.956839,7.335834,-2.734178,3.499718,2.756288,0.393299,24.394707
131533,2475,3.280056,5.849035,-2.286463,2.69207,2.587084,0.649636,24.388824
131543,2512,3.459621,4.745308,-1.860295,1.91853,2.435734,0.764747,24.374117
131553,2543,3.500323,3.864242,-1.355118,1.299005,2.251608,0.778603,24.374117
131563,2464,3.378219,3.174711,-0.988805,0.903574,2.042968,0.761017,24.371176
131573,2353,3.265691,2.604892,-0.694318,0.672551,1.89668,0.755155,24.385881
131583,2286,3.093309,2.145205,-0.56982,0.5657,1.843654,0.766346,24.38294
131593,2197,2.784456,1.695095,-0.500388,0.497219,1.890818,0.773008,24.385881
131603,1926,2.427721,1.23062,-0.371101,0.512141,1.975286,0.793259,24.377058
131613,1930,2.015918,0.828394,-0.227449,0.587816,2.044034,0.81724,24.391766
131623,2025,1.58975,0.37589,-0.100556,0.667222,2.084802,0.827632,24.391766
131633,2034,1.273715,0.004788,0.026336,0.735703,2.094928,0.800453,24.38294
131643,2176,1.118092,-0.160412,0.124498,0.786864,2.04883,0.744763,24.391766
131653,2299,1.240196,-0.380678,0.153229,0.836426,1.991274,0.6523,24.394707
131663,2405,1.534683,-0.864307,0.519542,0.937415,1.940913,0.494554,24.388824
131673,2289,1.759738,-1.951274,1.431733,1.215868,1.821804,0.211038,24.38294
131683,2302,1.412579,-2.96881,2.523489,1.739734,1.490325,-0.211305,24.394707
131693,2223,0.646434,-3.478775,3.399766,2.369384,0.87373,-0.594478,24.391766
131703,2000,-0.047884,-3.742137,4.515464,3.017154,-0.02638,-0.815109,24.391766
131713,1979,-0.42138,-4.165911,5.906496,3.666524,-1.276622,-0.903574,24.397648
131723,1922,-0.806846,-4.491522,7.419631,4.210374,-2.862607,-0.899844,24.388824
131733,2032,-0.847547,-3.782839,7.750031,4.482698,-4.603673,-0.624055,24.38294
131743,2094,-0.349553,-1.632846,6.830657,4.135764,-6.000735,0.254738,24.38294
131753,2030,0.720655,1.312023,4.395754,2.886055,-6.582955,1.803152,24.385881
131763,1523,2.396596,3.217807,2.073379,0.977651,-6.466778,3.5666,24.388824
131773,2481,4.268862,4.525041,-3.600879,-1.414916,-5.724946,4.7417,24.385881
131783,4095,5.638345,4.790798,-8.104373,-4.325219,-4.323887,4.975921,24.379999
131793,4095,7.232883,5.547365,-25.318684,-8.731442,-0.620591,4.692671,24.377058
131803,1183,8.063671,3.102885,-19.132067,-8.731442,3.629485,3.798689,24.377058
131813,955,14.96376,39.224205,-31.426292,-8.731442,7.702098,2.30943,24.371176
131823,1593,24.159889,42.334274,-14.683639,-8.731442,5.833663,-1.18709,24.368235
131833,1520,23.439234,23.918076,18.083405,-8.731442,5.718818,-4.361991,24.371176
131843,1588,21.84709,19.337967,42.638336,-8.110851,4.227427,-6.849951,24.38294
131853,1398,17.683575,21.574152,52.468929,-5.420913,0.144156,-7.731142,24.371176
131863,1509,11.355699,28.95787,37.380672,-0.716251,-4.566634,-6.013259,24.379999
131873,1477,2.063802,36.332012,14.087482,3.968159,-7.56407,-3.76778,24.365294
131883,1730,-3.730166,28.3258,4.663905,5.895482,-7.776974,-2.229758,24.371176
131893,1774,-4.237737,17.53274,1.740585,5.913336,-6.767347,-1.862573,24.38294
131903,1937,-3.318364,10.232818,0.545878,5.510977,-5.504315,-2.101323,24.365294
131913,2090,-2.688689,6.473921,-0.435745,5.15072,-4.446459,-2.425342,24.379999
131923,2345,-2.11408,4.742914,-1.400608,4.731575,-3.511176,-2.473305,24.38294
131933,2339,-2.044648,4.098873,-1.678335,4.217302,-2.736037,-2.32302,24.391766
131943,2545,-2.219425,3.576937,-1.632846,3.613497,-2.251608,-2.124239,24.377058
131953,2352,-2.614468,3.157952,-2.049437,3.037939,-1.987544,-1.963562,24.394707
131963,2251,-2.971204,2.717419,-2.777274,2.506613,-1.755988,-1.789562,24.385881
131973,2183,-2.942474,2.217031,-2.966416,2.081072,-1.554276,-1.660328,24.388824
131983,1953,-2.422932,1.810017,-2.410961,1.729608,-1.328049,-1.523632,24.391766
131993,1734,-1.80044,1.458069,-1.436521,1.375746,-1.204144,-1.362956,24.371176
132003,1870,-1.374272,1.199495,-0.677559,1.029611,-1.186025,-1.15698,24.359411
132013,1783,-1.13964,0.852336,-0.265756,0.778337,-1.194018,-0.907305,24.397648
132023,1825,-1.058237,0.538695,0.023942,0.659495,-1.1751,-0.630717,24.38294
132033,1825,-1.11091,0.268151,0.299275,0.66509,-1.145256,-0.331479,24.377058
132043,2031,-1.221043,0.203507,0.543484,0.753822,-1.163908,-0.027979,24.38294
132053,2179,-1.637634,-0.093374,1.106121,0.904374,-1.279819,0.274456,24.38294
132063,2334,-2.020706,-0.639252,1.659182,1.18256,-1.408787,0.617394,24.38294
132073,2333,-2.44448,-1.45328,2.463634,1.632349,-1.53509,0.990708,24.400589
132083,2128,-2.724602,-2.121263,3.205836,2.290245,-1.634747,1.403191,24.394707
132093,2000,-2.86586,-2.913743,3.936068,3.081639,-1.6971,1.77464,24.385881
132103,1933,-2.868254,-3.426103,4.252102,3.878628,-1.673384,2.071213,24.379999
132113,1951,-2.63841,-3.761291,4.237737,4.602606,-1.524165,2.28758,24.38294
132124,1892,-2.346318,-3.828329,3.993528,4.988444,-1.262233,2.363522,24.385881
132134,1810,-2.066196,-3.53863,3.541024,5.069982,-0.889185,2.329149,24.38294
132144,1854,-1.850718,-2.779668,2.695871,4.76275,-0.438864,2.177531,24.374117
132154,1862,-1.731008,-1.558625,1.400608,3.913534,0.139893,1.885489,24.368235
132164,1527,-2.741361,0.701501,-6.627151,2.422943,0.785798,1.38827,24.377058
132174,2554,-12.63899,1.580173,-27.957094,-4.617528,5.27196,2.480233,24.394707
132184,4095,-8.762778,-1.041478,-3.694253,-8.545185,6.830233,3.310263,24.379999
132194,4095,-4.850653,-0.703895,1.096544,-8.731442,6.5683,3.367553,24.38294
132204,2416,-0.526724,0.811634,0.069432,-8.731442,6.440664,2.76668,24.38294
132214,1516,0.081403,15.456966,-11.932701,-8.731442,8.414086,1.892949,24.38294
132224,1946,6.528988,53.20874,-23.568521,-8.731442,8.731176,1.94411,24.377058
132234,1981,14.039598,39.47081,2.992752,-8.731442,8.731176,-1.419712,24.377058
132244,1904,9.787497,26.010607,32.494106,-7.801488,8.731176,-4.152818,24.379999
132254,1794,5.418078,23.70978,51.592651,-5.47607,6.848352,-5.25997,24.377058
132264,1725,3.112462,25.076868,50.333302,-1.872965,0.998435,-4.186925,24.379999
132274,1598,4.058172,34.352005,24.463953,2.19192,-3.179164,-1.390135,24.38294
132284,1648,3.845088,36.367924,3.545813,5.550413,-3.918064,1.131933,24.379999
132294,1600,2.885013,24.837448,-1.687912,6.871534,-2.526864,2.084802,24.371176
132304,1599,2.3535,15.859192,-2.813187,6.75589,-0.636845,1.97502,24.385881
132314,1617,1.951274,10.87207,-2.937685,5.898413,0.870799,1.307798,24.377058
132324,1665,1.534683,8.820239,-3.41892,4.695602,1.839124,0.501216,24.379999
132334,2167,1.355118,8.176199,-4.070143,3.647605,2.416815,-0.101256,24.377058
132344,2083,1.386243,8.303091,-4.829105,2.997437,2.671286,-0.255271,24.362352
132354,2046,1.628057,7.999028,-4.958392,2.486095,2.663826,0.001865,24.371176
132364,1744,1.910573,6.967127,-4.259285,1.872165,2.53166,0.450322,24.371176
132374,1710,2.142811,5.45878,-2.959233,1.121274,2.390168,0.877194,24.38294
132384,1654,2.27928,3.86903,-1.606509,0.406089,2.27559,1.194018,24.374117
132394,1418,2.427721,2.791639,-0.852336,-0.14309,2.190055,1.391467,24.388824
132404,1202,2.446874,2.025495,-0.438139,-0.572361,2.155948,1.484196,24.38294
132414,1264,2.305616,1.33357,-0.069432,-0.80445,2.140227,1.506579,24.371176
132424,1063,2.049437,0.723049,0.260968,-0.848683,2.104254,1.466876,24.368235
132434,1168,1.733402,0.263362,0.368707,-0.743963,2.045632,1.40479,24.362352
132444,1219,1.482011,-0.004788,0.287304,-0.589149,2.010193,1.356028,24.391766
132454,1317,1.338359,-0.234632,0.253785,-0.431136,2.006462,1.315259,24.38294
132464,1366,1.479617,-0.54109,0.42138,-0.227825,2.022983,1.25264,24.368235
132474,1146,1.80044,-0.873884,0.687136,0.069813,2.050695,1.131133,24.385881
132484,1299,2.121263,-1.438915,1.125275,0.505479,2.081605,0.914233,24.388824
132494,1057,2.300828,-2.13084,1.697489,1.150585,2.059489,0.579556,24.368235
132504,1067,2.094927,-2.619257,2.123657,1.912135,1.931054,0.166806,24.377058
132514,1008,1.584962,-2.964022,2.679112,2.716851,1.654466,-0.220897,24.377058
132524,895,0.950498,-3.251326,3.411737,3.516505,1.146588,-0.53479,24.377058
132534,767,0.227449,-3.818752,5.33907,4.418481,0.241149,-0.676282,24.38294
132544,783,0.138864,-4.096479,6.641516,5.33671,-1.040269,-0.674949,24.362352
132554,823,0.268151,-3.102885,7.254431,5.856312,-2.548447,-0.442861,24.371176
132564,402,0.538695,-1.170765,7.477092,5.642343,-4.182662,0.099657,24.374117
132574,1434,1.369483,1.620875,6.423643,4.544784,-5.709225,0.854812,24.38294
132584,4095,2.224213,4.134786,3.706224,2.452254,-6.782269,1.709623,24.385881
132594,4095,3.679888,5.386954,0.47884,-0.084202,-7.347436,2.246012,24.391766
132604,430,6.485892,7.211336,-3.641581,-2.858609,-7.132135,2.234821,24.374117
132614,738,9.768343,10.376471,-10.108319,-6.580824,-5.494723,1.685109,24.371176
132624,1104,12.725182,13.845669,-13.43626,-8.731442,-2.519669,1.001366,24.368235
132634,1140,13.702016,16.309301,-11.133038,-8.731442,1.234787,0.332545,24.379999
132644,1215,13.266272,63.293118,-29.791052,-8.731442,3.174634,-1.441828,24.368235
132654,1244,14.83208,47.848122,-3.476381,-7.269363,3.034475,-2.675017,24.38294
132664,1526,13.9151,32.561142,19.936518,-7.555277,1.934251,-2.715253,24.377058
132674,1456,12.231977,24.291571,30.60508,-6.718585,-0.352796,-2.160478,24.379999
132684,1556,9.0429,17.659632,28.811823,-3.82347,-3.151185,-1.703761,24.388824
132694,1648,4.910508,13.826515,20.362686,0.045032,-5.308732,-1.616628,24.385881
132704,1631,1.115698,15.061923,9.794679,2.955868,-5.918664,-1.661927,24.38294
132714,1702,-2.391808,18.411411,0.699107,4.499485,-5.132334,-1.749859,24.388824
132724,1890,-3.620033,16.819267,-3.102885,4.733706,-3.694236,-1.700564,24.379999
132734,1952,-3.107674,12.361263,-3.533842,4.233822,-2.349666,-1.544949,24.38294
132744,1963,-2.154782,8.662222,-3.177106,3.441629,-1.352031,-1.333112,24.391766
132754,2118,-1.501164,6.198588,-2.789245,2.675017,-0.697865,-1.192953,24.388824
132764,1966,-1.156399,4.857835,-2.707842,2.077608,-0.257669,-1.107951,24.385881
132774,1948,-1.063026,4.146757,-2.671929,1.631816,0.028778,-1.028279,24.374117
132784,1806,-1.017536,3.632004,-2.636016,1.267029,0.181994,-0.942211,24.38294
132794,1616,-0.885855,3.114856,-2.475605,0.998701,0.267262,-0.860674,24.362352
132804,1479,-0.720655,2.571373,-2.178724,0.80072,0.300037,-0.797256,24.365294
132814,1438,-0.562637,1.963245,-1.649605,0.629384,0.28698,-0.741832,24.377058
132824,1506,-0.306458,1.403002,-1.233014,0.474836,0.230224,-0.693335,24.377058
132834,1587,-0.043096,0.995988,-0.845153,0.305632,0.22596,-0.607268,24.374117
132844,1750,0.062249,0.663194,-0.418985,0.134297,0.223296,-0.536655,24.377058
132854,1973,0.04549,0.557849,-0.337582,0.021583,0.205443,-0.480965,24.379999
132864,2005,-0.057461,0.620098,-0.253785,-0.050361,0.269127,-0.334677,24.379999
132874,2064,-0.25618,0.636858,-0.052672,-0.078873,0.342937,-0.154548,24.385881
132884,2175,-0.667982,0.658405,0.299275,-0.075942,0.367718,0.03917,24.379999
132894,2101,-1.254562,0.675165,0.833182,-0.018919,0.271525,0.249142,24.377058
132904,1919,-1.678335,0.715866,1.187524,0.088199,0.069813,0.486294,24.371176
132914,1999,-2.181118,0.438139,1.719037,0.290444,-0.218233,0.782867,24.391766
132924,1984,-2.671929,-0.205901,2.408567,0.717583,-0.620591,1.152184,24.391766
132934,1986,-2.877831,-0.746991,2.748544,1.349633,-1.130867,1.497786,24.379999
132944,1940,-2.904167,-1.331176,3.117251,2.048563,-1.607568,1.772508,24.391766
132954,1798,-3.193865,-1.625663,3.751714,2.858343,-2.024582,1.98328,24.394707
132964,1582,-3.476381,-1.39582,4.146757,3.687308,-2.373648,2.126637,24.38294
132974,1883,-3.62961,-0.414197,4.185065,4.257804,-2.597476,2.142092,24.400589
132984,4095,-2.86586,1.637634,3.921702,4.199449,-2.67555,1.945976,24.397648
132994,4095,-0.802058,4.865018,2.044648,3.017154,-2.571629,1.468741,24.379999
133004,2835,2.343924,8.815451,-1.601721,0.545982,-1.849783,0.701596,24.394707
133014,1399,5.647922,13.27106,-7.189788,-3.270028,-0.029844,-0.559838,24.388824
133024,2207,5.521029,18.361134,-10.393229,-8.690141,3.037672,-1.85298,24.388824
133034,2320,-7.225701,42.772415,-31.766268,-8.731442,8.731176,-1.710689,24.391766
133044,2322,-6.998251,54.487244,-17.621325,-6.279988,8.731176,-1.240383,24.388824
133054,2367,-1.690306,40.023869,8.075643,-3.560205,8.731176,-1.24811,24.38294
133064,2315,0.675165,31.263485,21.033062,-3.45442,4.690539,-0.355727,24.385881
133074,2151,4.259285,23.484724,24.813507,-3.777372,0.824968,0.881458,24.385881
133084,2286,6.854599,16.019604,20.685904,-2.649436,-1.698965,1.660061,24.391766
133094,2259,7.821857,13.232753,11.753136,0.269127,-2.138894,1.855645,24.394707
133104,2235,6.976704,16.328455,1.82917,3.722481,-0.714652,1.452487,24.388824
133114,2285,5.099649,19.100941,-3.89776,5.497121,1.402925,0.886254,24.397648
133124,2315,3.974375,17.836803,-5.147533,5.257571,3.050995,0.389302,24.371176
133134,2518,2.643199,14.978126,-4.381389,4.231424,3.764049,-0.159611,24.388824
133144,2608,1.666364,12.150574,-3.150769,3.312928,3.538888,-0.575293,24.385881
133154,2535,1.537078,9.655815,-2.178724,2.797056,3.065118,-0.531593,24.38294
133164,2559,1.841141,7.668628,-1.637634,2.487161,2.740833,-0.247011,24.377058
133174,2474,2.06859,6.47871,-1.367089,1.993939,2.576692,0.133231,24.374117
133184,2277,2.461239,5.26485,-1.079785,1.405856,2.503149,0.475636,24.388824
133194,2068,2.782062,4.082114,-0.672771,0.982181,2.440796,0.677881,24.394707
133204,2003,2.999935,3.191471,-0.418985,0.784465,2.342738,0.749559,24.397648
133214,1957,3.004723,2.523489,-0.232238,0.773274,2.196184,0.738101,24.391766
133224,1871,2.952051,1.908179,-0.217872,0.894515,2.06615,0.707724,24.379999
133234,2017,2.798822,1.319205,-0.301669,1.082904,2.033375,0.689605,24.391766
133244,2022,2.530671,0.806846,-0.3304,1.254505,2.121041,0.681877,24.385881
133254,2249,2.138022,0.35913,-0.272939,1.371216,2.258003,0.668288,24.385881
133264,2017,1.757344,0.062249,-0.19393,1.445825,2.366986,0.636312,24.38294
133274,1965,1.472434,-0.059855,-0.150835,1.461014,2.423743,0.595011,24.391766
133284,1882,1.288081,-0.148441,-0.189142,1.434368,2.425342,0.548646,24.368235
133294,1923,1.233014,-0.25618,-0.11971,1.384273,2.399761,0.498285,24.394707
133304,1713,1.309628,-0.493206,0.217872,1.36562,2.32755,0.417014,24.388824
133314,1667,1.441309,-1.154005,0.88346,1.428772,2.169271,0.270459,24.385881
133324,1793,1.577779,-2.451663,2.217031,1.673118,1.816208,-0.016254,24.385881
133334,1718,1.321599,-3.39019,3.473987,2.10985,1.153516,-0.442061,24.374117
133344,1845,0.931344,-3.744531,4.201824,2.57989,0.207574,-0.809513,24.38294
133354,1728,0.620098,-3.744531,4.929661,2.921761,-0.949139,-1.012291,24.379999
133364,1217,0.483629,-3.450045,6.114791,3.023283,-2.33128,-1.029611,24.397648
133374,2247,0.361524,-2.243367,6.880936,2.807715,-3.941513,-0.804983,24.391766
133384,4095,0.670376,0.296881,6.380548,2.050962,-5.544551,-0.164674,24.379999
133394,4095,1.482011,2.624045,4.381389,0.597142,-6.729776,0.898245,24.388824
133404,1200,3.169923,3.995923,-0.107739,-1.418113,-7.23339,1.770643,24.388824
133414,1072,4.774038,5.102044,-5.372589,-3.95377,-6.854214,1.92226,24.397648
133424,1659,6.399701,9.088389,-12.959814,-7.467078,-5.392401,1.742398,24.397648
133434,1596,6.754043,14.872781,-21.856667,-8.731442,-2.218034,2.049896,24.391766
133444,1584,1.750161,39.087738,-30.808588,-8.731442,2.827167,2.797323,24.394707
133454,1725,8.63828,51.144936,-12.981361,-8.731442,3.812012,1.307798,24.391766
133464,1721,15.574282,32.834084,19.850327,-8.731442,1.593179,-0.405023,24.394707
133474,1764,18.895041,23.561338,40.081329,-8.731442,-0.980582,-1.468741,24.391766
133484,1725,19.232622,18.655621,45.362938,-6.278389,-3.398196,-2.560971,24.379999
133494,1687,13.038822,22.301989,30.133423,-1.889219,-3.959366,-2.958799,24.385881
133504,1728,4.039018,31.088709,11.753136,3.320655,-2.412818,-2.223363,24.377058
133514,1961,0.56982,25.684996,5.317522,5.274625,-2.134897,-2.037905,24.379999
133524,2110,-0.509965,17.319654,3.153164,5.063054,-2.581489,-2.021651,24.385881
133534,2266,-1.118092,11.975797,1.577779,4.413684,-3.019819,-1.776772,24.374117
133544,2494,-1.347936,9.203311,-0.438139,3.838659,-3.031544,-1.323519,24.40353
133554,2221,-1.462857,7.548918,-1.78368,3.226861,-2.744564,-0.954202,24.397648
133564,2256,-1.503559,6.454768,-2.480393,2.626787,-2.375779,-0.820704,24.400589
133574,2028,-1.510741,5.691018,-2.782062,2.09706,-1.991274,-0.869201,24.406471
133584,1901,-1.477222,5.176264,-2.89459,1.609167,-1.601706,-0.984046,24.388824
133594,1702,-1.338359,4.462792,-2.545036,1.131133,-1.209473,-1.077308,24.394707
133604,1595,-1.098939,3.483563,-1.898602,0.701329,-0.894781,-1.167372,24.406471
133614,1475,-0.739808,2.525883,-1.235408,0.366119,-0.652034,-1.255571,24.412354
133624,1475,-0.452504,2.008735,-0.972046,0.083403,-0.426606,-1.292077,24.391766
133634,1513,-0.248997,1.570596,-0.775721,-0.157213,-0.116178,-1.215602,24.38294
133644,1742,-0.146046,1.276109,-0.512359,-0.350398,0.217433,-1.041868,24.379999
133654,1774,-0.19393,0.869095,-0.102951,-0.45725,0.507878,-0.831363,24.377058
133664,1885,-0.373495,0.538695,0.332794,-0.449789,0.692003,-0.638977,24.385881
133674,1732,-0.778116,0.464475,0.715866,-0.356793,0.746095,-0.440729,24.388824
133684,1843,-1.285686,0.371101,1.271321,-0.16947,0.66509,-0.180928,24.379999
133694,1872,-2.056619,0.146046,2.047042,0.178263,0.405822,0.17773,24.391766
133704,1710,-2.743755,-0.213084,2.791639,0.754888,-0.065283,0.633914,24.388824
133714,1867,-2.868254,-0.205901,2.798822,1.27902,-0.641375,1.045865,24.391766
133724,1776,-2.978387,-0.969652,3.275268,1.846319,-1.256104,1.407721,24.388824
133734,1739,-3.031059,-1.975216,4.129998,2.673685,-1.88762,1.743464,24.38294
133744,1751,-2.719813,-2.889802,4.335899,3.738469,-2.446392,1.994472,24.385881
133754,1773,-2.537854,-3.423708,4.27365,4.839491,-2.855678,2.154882,24.38294
133764,1386,-2.521094,-3.651158,4.168305,5.806484,-3.117078,2.237752,24.38294
133774,2883,-2.425326,-3.387795,3.699042,6.448125,-3.213537,2.223096,24.379999
133784,4095,-2.432509,-2.621651,3.275268,6.588818,-3.114946,2.097593,24.38294
133794,4095,-2.229002,-1.247379,2.497152,6.139562,-2.801054,1.819139,24.388824
133804,913,-1.61848,0.610521,1.240196,4.95487,-2.285715,1.326184,24.388824
133814,1425,-0.347159,3.330335,-1.568202,2.789596,-1.568931,0.562236,24.379999
133824,1773,0.876278,5.810728,-6.53617,-0.454585,-0.376245,-0.142025,24.377058
133834,2027,-1.489193,9.289502,-28.507759,-6.567501,3.07098,-0.301902,24.377058
133844,1992,-2.403779,4.139575,-13.376405,-8.731442,6.582156,-0.094061,24.38294
133854,2082,-8.109161,13.034034,-17.345991,-8.731442,8.731176,-0.122573,24.388824
133864,2257,-5.844246,47.012543,-23.017855,-8.731442,8.731176,0.053026,24.391766
133874,2207,0.972046,34.541149,-1.508347,-8.058624,8.485497,-0.913433,24.391766
133884,2155,1.285686,24.650702,19.792866,-8.491094,6.609869,-1.24438,24.388824
133894,2279,2.360683,21.452047,35.776554,-8.149488,4.118177,-0.963528,24.377058
133904,2162,4.932055,21.933281,42.81551,-5.552012,0.746894,-0.472171,24.385881
133914,2029,8.394072,32.917881,28.572403,-0.66136,-1.640876,0.333078,24.394707
133924,1940,8.145074,35.587414,12.208035,4.225029,-1.342971,1.367219,24.385881
133934,1893,6.926425,25.644295,5.628768,5.808882,0.117776,1.803152,24.385881
133944,1801,5.609614,16.658855,2.63841,5.809948,1.347767,1.601972,24.385881
133954,1707,4.350265,11.499351,0.826,5.507513,1.722147,0.969657,24.379999
133964,1582,3.196259,9.533711,-1.201889,4.961265,1.411718,0.27792,24.38294
133974,1821,2.413355,9.090784,-3.093309,4.225029,0.954202,-0.107384,24.377058
133984,1595,1.869871,8.793902,-4.36463,3.467476,0.764214,-0.111115,24.388824
133994,1218,1.491588,8.044518,-4.898537,2.744297,0.83909,0.086067,24.388824
134004,1172,1.288081,6.897695,-4.685453,2.044034,1.048263,0.296839,24.400589
134014,1314,1.216254,5.693412,-3.96001,1.41838,1.296873,0.458582,24.394707
134024,1296,1.21386,4.5418,-3.100491,0.88359,1.543617,0.586484,24.394707
134034,1197,1.328782,3.576937,-2.403779,0.464178,1.757587,0.711455,24.400589
134044,1399,1.405396,2.681506,-1.838747,0.150018,1.97049,0.818839,24.397648
134054,1618,1.436521,1.781286,-1.240196,-0.036772,2.154882,0.899044,24.377058
134064,1535,1.49877,1.000776,-0.797269,-0.111115,2.303302,0.936349,24.379999
134074,1573,1.419762,0.347159,-0.505177,-0.106585,2.429072,0.903841,24.38294
134084,1577,1.211466,0.251391,-0.469264,-0.080205,2.535657,0.873197,24.388824
134094,1462,1.00317,0.050278,-0.390255,-0.040236,2.619593,0.856677,24.368235
134104,1228,0.885855,-0.093374,-0.344765,0.027179,2.678214,0.847351,24.377058
